# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
SMARCA2	SMARCA2	NM_139045		0	2	3	5	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	2	0
SMARCA4	SMARCA4	NM_001128844		0	3	1	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0
SMARCA4	SMARCA4	NM_001128845		0	3	1	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0
SMARCA4	SMARCA4	NM_001128846		0	3	1	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0
SMARCA4	SMARCA4	NM_001128847		0	3	1	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0
SMARCA4	SMARCA4	NM_001128848		0	3	1	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0
SMARCA4	SMARCA4	NM_001128849		0	3	1	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0
SMARCA4	SMARCA4	NM_003072		0	3	1	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0
SMARCA5	SMARCA5	NM_003601		0	3	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	1	0
SMARCC1	SMARCC1	NM_003074		1	1	0	3	0	0	0	0	0	0	0	0	0	5	0	0	1	0	1	0	0	0	0	0
SMARCD1	SMARCD1	NM_003076		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SMARCD1	SMARCD1	NM_139071		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SMARCD2	SMARCD2	NM_001098426		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SMARCD2	SMARCD2	NM_001330439		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SMARCD2	SMARCD2	NM_001330440		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SMARCD3	SMARCD3	NM_001003801		0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SMARCD3	SMARCD3	NM_001003802		0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
SMARCD3	SMARCD3	NM_003078		0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
SMC1A	SMC1A	NM_001281463		0	1	3	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0
SMC1A	SMC1A	NM_006306		0	1	1	2	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	0	0	0
SMC1B	SMC1B	NM_001291501		2	2	2	2	0	0	1	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	2	0
SMC1B	SMC1B	NM_148674		2	2	2	2	0	0	1	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	2	0
SMC3	SMC3	NM_005445		0	1	0	8	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0
SMC4	SMC4	NM_001002800		3	0	0	13	0	0	0	0	0	0	0	0	3	13	0	0	0	0	0	0	0	0	0	0
SMC4	SMC4	NM_001288753		3	0	0	13	0	0	0	0	0	0	0	0	3	13	0	0	0	0	0	0	0	0	0	0
SMC4	SMC4	NM_005496		3	0	0	13	0	0	0	0	0	0	0	0	3	13	0	0	0	0	0	0	0	0	0	0
SMC5	SMC5	NM_015110		0	0	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
SMC6	SMC6	NM_001142286		2	1	3	2	0	0	0	0	0	0	0	0	2	3	3	0	0	0	1	0	0	0	0	0
SMC6	SMC6	NM_024624		2	1	3	2	0	0	0	0	0	0	0	0	2	3	3	0	0	0	1	0	0	0	0	0
SMCHD1	SMCHD1	NM_015295		0	3	2	5	0	0	0	0	0	0	0	0	0	6	2	0	0	0	1	0	0	0	2	0
SMO	SMO	NM_005631		0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0
SMURF1	SMURF1	NM_001199847		1	1	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0
SMURF1	SMURF1	NM_020429		1	1	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0
SMURF1	SMURF1	NM_181349		1	1	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0
SMURF2	SMURF2	NM_022739		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SMYD1	SMYD1	NM_001330364		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
SMYD1	SMYD1	NM_198274		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
SMYD2	SMYD2	NM_020197		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SMYD3	SMYD3	NM_001167740		0	1	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0
SMYD3	SMYD3	NM_022743		0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
SMYD4	SMYD4	NM_052928		0	1	4	4	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	1	1
SNAP47	SNAP47	NM_001323930		0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
SNAP47	SNAP47	NM_001323931		0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SNAP47	SNAP47	NM_001323932		0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
SNAP47	SNAP47	NM_001323933		0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
SNAP47	SNAP47	NM_001323934		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
SNAP47	SNAP47	NM_001323935		0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SNAP47	SNAP47	NM_053052		0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SNAP47	SNAP47	NR_136654		0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
SNAP47	SNAP47	NR_136655		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
SNAP47	SNAP47	NR_136656		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
SNAP47	SNAP47	NR_136657		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
SNAPC5	SNAPC5	NM_001329613		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SNAPC5	SNAPC5	NM_001329614		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SNAPC5	SNAPC5	NM_001329615		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SNAPC5	SNAPC5	NM_006049		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SNAPC5	SNAPC5	NR_138061		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SND1	SND1	NM_014390		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SNHG9	SNHG9	NR_003142		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SNORA10	SNORA10	NR_002327		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SNORA36A	SNORA36A	NR_002969		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SNORA3A	SNORA3A	NR_002580		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SNORA3B	SNORA3B	NR_002977		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SNORA56	SNORA56	NR_002984		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SNORA59A	SNORA59A.2	NR_003025.2		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SNORA59B	SNORA59B.2	NR_003022.2		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SNORA64	SNORA64	NR_002326		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SNORA78	SNORA78	NR_003020		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SNORD132	SNORD132	NR_132975		0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
SNORD13C	SNORD13C	NR_145745		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SNORD61	SNORD61	NR_002735		0	0	0	9	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2
SNORD95	SNORD95	NR_002591		0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
SNORD96A	SNORD96A	NR_002592		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
SNRNP48	SNRNP48	NM_152551		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SOCS1	SOCS1	NM_003745		0	0	0	6	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3
SOS1	SOS1	NM_005633		2	0	0	7	0	0	0	0	0	0	0	0	2	7	0	0	0	0	1	0	0	0	0	0
SOS2	SOS2	NM_006939		1	2	1	3	0	0	0	0	0	0	0	0	1	4	1	0	0	0	1	0	0	0	1	0
SOX1	SOX1	NM_005986		0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SOX1-OT	SOX1-OT	NR_120392		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SOX10	SOX10	NM_006941		0	1	0	3	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0
SOX17	SOX17	NM_022454		1	0	2	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
SOX2	SOX2	NM_003106		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
SOX2-OT	SOX2-OT	NR_004053		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SOX2-OT	SOX2-OT	NR_075089		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SOX2-OT	SOX2-OT	NR_075090		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SOX2-OT	SOX2-OT	NR_075091		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SOX2-OT	SOX2-OT	NR_075092		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SOX2-OT	SOX2-OT	NR_075093		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SOX21	SOX21	NM_007084		0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
SOX21-AS1	SOX21-AS1	NR_046514		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
SOX8	SOX8	NM_014587		0	3	1	4	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	3	0
SOX9	SOX9	NM_000346		0	2	1	5	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1
SOX9-AS1	SOX9-AS1	NR_103737		0	0	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7
SOX9-AS1	SOX9-AS1	NR_103738		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SP100	SP100	NM_001080391		1	2	2	6	0	0	0	0	0	0	0	0	0	7	2	0	0	0	1	0	1	0	1	0
SP100	SP100	NM_001206701		1	2	1	5	0	0	0	0	0	0	0	0	0	6	1	0	0	0	1	0	1	0	1	0
SP100	SP100	NM_001206702		1	2	1	2	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	1	0	1	0
SP100	SP100	NM_001206703		1	2	1	2	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	1	0	1	0
SP100	SP100	NM_001206704		1	2	1	2	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	1	0	1	0
SP100	SP100	NM_003113		1	2	1	5	0	0	0	0	0	0	0	0	0	6	1	0	0	0	1	0	1	0	1	0
SP110	SP110	NM_001185015		0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
SP110	SP110	NM_004509		0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
SP110	SP110	NM_004510		0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
SP110	SP110	NM_080424		0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
SP140	SP140	NM_001278451		2	1	1	5	0	0	0	0	0	0	0	0	2	5	1	0	0	0	3	0	0	0	1	0
SP140	SP140	NM_001278452		2	1	1	5	0	0	0	0	0	0	0	0	2	5	1	0	0	0	3	0	0	0	1	0
SP140	SP140	NM_001278453		2	1	1	5	0	0	0	0	0	0	0	0	2	5	1	0	0	0	3	0	0	0	1	0
SP140	SP140	NM_007237		2	1	1	5	0	0	0	0	0	0	0	0	2	5	1	0	0	0	3	0	0	0	1	0
SP140L	SP140L	NM_001308162		0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
SP140L	SP140L	NM_001308163		0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
SP140L	SP140L	NM_001352892		0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
SP140L	SP140L	NM_001352893		0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
SP140L	SP140L	NM_001352894		0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
SP140L	SP140L	NM_138402		0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
SP140L	SP140L	NR_148198		0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
SP3	SP3	NM_001017371		0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
SP3	SP3	NM_001172712		0	0	0	4	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
SP3	SP3	NM_003111		0	0	0	4	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
SPARC	SPARC	NM_001309443		0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
SPARC	SPARC	NM_001309444		0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
SPARC	SPARC	NM_003118		0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
SPATA2L	SPATA2L	NM_152339		0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
SPATA32	SPATA32	NM_152343		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
SPCS1	SPCS1	NM_014041		0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
SPDEF	SPDEF	NM_001252294		0	1	0	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SPDEF	SPDEF	NM_012391		0	1	0	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SPEN	SPEN	NM_015001		1	1	4	1	0	0	0	0	0	0	0	0	1	2	4	0	0	0	1	0	0	0	0	0
SPI1	SPI1	NM_001080547		0	0	0	4	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0
SPI1	SPI1	NM_003120		0	0	0	4	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0
SPIB	SPIB	NM_001243998		0	0	0	3	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SPIB	SPIB	NM_001243999		0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
SPIB	SPIB	NM_001244000		0	0	2	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
SPIB	SPIB	NM_003121		0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
SPIC	SPIC	NM_152323		0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001080394		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001282916		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001282919		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352931		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352932		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352933		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352934		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352935		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352936		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352937		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352938		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352939		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352940		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352941		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352942		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352943		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352944		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352945		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352946		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352947		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352948		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352949		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352950		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352951		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352952		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352953		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352955		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352956		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352957		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352958		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NM_001352961		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NR_104581		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NR_148202		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NR_148203		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NR_148204		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPIDR	SPIDR	NR_148205		0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
SPOP	SPOP	NM_001007226		0	1	0	5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0
SPOP	SPOP	NM_001007227		0	1	0	5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0
SPOP	SPOP	NM_001007228		0	1	0	5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0
SPOP	SPOP	NM_001007229		0	1	0	5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0
SPOP	SPOP	NM_001007230		0	1	0	5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0
SPOP	SPOP	NM_003563		0	1	0	5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0
SPOPL	SPOPL	NM_001001664		0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
SPRED1	SPRED1	NM_152594		0	3	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	0
SPRED2	SPRED2	NM_001128210		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SPRED2	SPRED2	NM_181784		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SPRY2	SPRY2	NM_001318536		0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
SPRY2	SPRY2	NM_001318537		0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
SPRY2	SPRY2	NM_001318538		0	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
SPRY2	SPRY2	NM_005842		0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2
SPRY3	SPRY3	NM_001304990		0	1	1	5	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0
SPRY3	SPRY3	NM_005840		0	1	1	5	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0
SQSTM1	SQSTM1	NM_001142298		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
SQSTM1	SQSTM1	NM_001142299		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
SQSTM1	SQSTM1	NM_003900		0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
SRC	SRC	NM_005417		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SRC	SRC	NM_198291		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SRGAP2-AS1	SRGAP2-AS1	NR_104189		0	0	0	7	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
SRGAP2B	SRGAP2B	NM_001271870		0	1	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0
SRGAP2B	SRGAP2B	NM_001330684		0	1	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0
SRGAP2C	SRGAP2C	NM_001271872		0	1	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0
SRGAP2C	SRGAP2C	NM_001329984		0	1	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0
SRGAP2D	SRGAP2D.2	NR_120535.2		0	0	0	7	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0
SRGAP3	SRGAP3	NM_001033117		0	0	2	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
SRGAP3	SRGAP3	NM_014850		0	0	2	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
SRMS	SRMS	NM_080823		0	3	0	3	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	3	0
SRP14	SRP14	NM_001309434		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SRP14	SRP14	NM_003134		0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
SRP14-AS1	SRP14-AS1	NR_040059		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SRP14-AS1	SRP14-AS1	NR_040060		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
